Station Name,Restaurant Name,Number of Bikes,Distance,Rating,Number of Reviews
Bay St / College St (East Side),Dzo Viet Eatery,2,835.9915817,4.0,150
Bay St / College St (East Side),Pocha 1989,2,644.8899099,3.5,21
Bay St / College St (East Side),Edomae Kiyomi,2,588.9956557,4.0,30
Bay St / College St (East Side),Brown Donkatsu,2,539.1325461,4.5,20
Bay St / College St (East Side),Hotopia,2,406.7877663,3.5,28
Bay St / College St (East Side),Manpuku Japanese Eatery,2,867.7238223,4.0,517
Bay St / College St (East Side),Okonomi House Restaurant,2,884.8466645,4.0,316
University Ave / College St (West),Mogouyan Hand-Pulled Noodles,0,606.4766244,4.5,66
University Ave / College St (West),Hana Don,0,597.1319222,4.5,16
University Ave / College St (West),Dear Saigon,0,340.4593136,4.0,18
University Ave / College St (West),Katsuya,0,923.4188021,4.5,497
University Ave / College St (West),Horangee Sikdang,0,631.1680225,4.5,42
University Ave / College St (West),Soya Mandarin Kitchen,0,448.8856276,4.0,38
University Ave / College St (West),Lao Lao Bar,0,812.85851,4.5,45
University Ave / College St (West),Yuugi Izakaya,0,481.7982622,4.5,83
University Ave / College St (West),Som Tum Jinda,0,971.5041464,5.0,8
University Ave / College St (West),Dzo Viet Eatery,0,547.4906068,4.0,150
University Ave / College St (West),Yubu,0,396.4981615,4.0,9
University Ave / College St (West),Omai Restaurant,0,401.0922813,4.0,126
University Ave / College St (West),Manpuku Japanese Eatery,0,620.6684512,4.0,517
University Ave / College St (West),Gyubee Japanese Grill - Dundas,0,571.9119833,4.5,210
University Ave / College St (West),The Queen And Beaver Public House,0,593.5064593,4.0,414
University Ave / College St (West),Moon Palace,0,712.9442325,4.0,60
University Ave / College St (West),GB Hand-pulled Noodles,0,596.3353184,4.0,581
University Ave / College St (West),KINKA IZAKAYA ORIGINAL,0,919.7254498,4.0,1814
University Ave / College St (West),Richmond Station,0,1239.128725,4.5,906
University Ave / College St (West),Est West Cafe,0,77.78165206,4.0,62
University Ave / College St (West),The Poké Box,0,77.78165206,4.5,23
University Ave / College St (West),Congee Queen,0,669.7524728,4.0,48
University Ave / College St (West),Daldongnae Korean BBQ - Dundas Square,0,711.223092,4.5,11
University Ave / College St (West),Mabu Generation,0,783.2534759,4.0,54
University Ave / College St (West),Sanuki Udon,0,736.8740154,4.0,26
University Ave / College St (West),Sunny Taiwanese Breakfast,0,598.4936599,4.0,1
University Ave / College St (West),Butter & Blue,0,390.6613753,4.5,11
University Ave / College St (West),Smoque N' Bones,0,447.7496868,4.0,5
University Ave / College St (West),Egg Club Wellesley,0,738.1607413,4.5,39
University Ave / College St (West),Yeah Yeah Thai,0,860.084094,4.5,23
University Ave / College St (West),Deer Garden Signatures,0,364.9627344,3.5,17
University Ave / College St (West),Light Cafe,0,432.5540996,4.0,251
University Ave / College St (West),Three Kingdoms Pizza,0,395.333155,4.5,9
University Ave / College St (West),A Bite of Sichuan,0,396.2325065,4.0,11
University Ave / College St (West),FLOCK rotisserie + greens,0,65.155804,3.5,18
University Ave / College St (West),Mom's Pan-Fried Buns,0,520.8796427,4.0,18
University Ave / College St (West),Brown Donkatsu,0,587.9131818,4.5,20
University Ave / College St (West),Hong Kong Bistro Cafe,0,836.1840564,4.0,119
University Ave / College St (West),Gurume Sushi,0,779.6214169,5.0,53
University Ave / College St (West),Rikki Tikki,0,1072.233085,5.0,25
University Ave / College St (West),Guksu,0,1009.742671,5.0,2
University Ave / College St (West),Seven Lives Tacos y Mariscos,0,1003.75561,4.5,1481
University Ave / College St (West),Sansotei Ramen,0,558.1093855,4.0,941
University Ave / College St (West),The Senator,0,982.0014992,4.0,492
University Ave / College St (West),Mercatto,0,238.7787107,3.5,91
University Ave / College St (West),The Smith House,0,291.2921344,5.0,1
University Ave / College St (West),Juicy Dumpling,0,1013.222843,4.0,626
University Ave / College St (West),Artisan Plus,0,610.3709175,4.0,59
University Ave / College St (West),Gallery Grill,0,627.109481,4.5,24
University Ave / College St (West),Charidise,0,440.9526769,3.5,209
University Ave / College St (East),Katsuya,0,873.4753688,4.5,497
University Ave / College St (East),Mogouyan Hand-Pulled Noodles,0,630.1507839,4.5,66
University Ave / College St (East),Horangee Sikdang,0,570.8263398,4.5,42
University Ave / College St (East),Dear Saigon,0,405.3618853,4.0,18
University Ave / College St (East),Lao Lao Bar,0,720.2471838,4.5,45
University Ave / College St (East),Hana Don,0,621.2245507,4.5,16
University Ave / College St (East),Yuugi Izakaya,0,573.8654097,4.5,83
University Ave / College St (East),Soya Mandarin Kitchen,0,541.5042439,4.0,38
University Ave / College St (East),Som Tum Jinda,0,919.7821177,5.0,8
University Ave / College St (East),KINKA IZAKAYA ORIGINAL,0,865.5332349,4.0,1814
University Ave / College St (East),Yubu,0,460.1215953,4.0,9
University Ave / College St (East),Manpuku Japanese Eatery,0,705.934294,4.0,517
University Ave / College St (East),Omai Restaurant,0,493.8567519,4.0,126
University Ave / College St (East),Dzo Viet Eatery,0,636.9844524,4.0,150
University Ave / College St (East),The Queen And Beaver Public House,0,586.0512665,4.0,414
University Ave / College St (East),Mabu Generation,0,690.7134576,4.0,54
University Ave / College St (East),Gyubee Japanese Grill - Dundas,0,612.779041,4.5,210
University Ave / College St (East),Gurume Sushi,0,713.640069,5.0,53
University Ave / College St (East),Sanuki Udon,0,667.1864279,4.0,26
University Ave / College St (East),Moon Palace,0,716.4039602,4.0,60
University Ave / College St (East),Richmond Station,0,1266.32571,4.5,906
University Ave / College St (East),Egg Club Wellesley,0,647.8903385,4.5,39
University Ave / College St (East),GB Hand-pulled Noodles,0,601.6358482,4.0,581
University Ave / College St (East),Sunny Taiwanese Breakfast,0,505.7391327,4.0,1
University Ave / College St (East),Congee Queen,0,642.4161429,4.0,48
University Ave / College St (East),Deer Garden Signatures,0,302.6622965,3.5,17
University Ave / College St (East),Est West Cafe,0,166.9721233,4.0,62
University Ave / College St (East),Daldongnae Korean BBQ - Dundas Square,0,684.0915828,4.5,11
University Ave / College St (East),The Poké Box,0,166.9721233,4.5,23
University Ave / College St (East),Mercatto,0,169.6660453,3.5,91
University Ave / College St (East),Butter & Blue,0,483.4286645,4.5,11
University Ave / College St (East),FLOCK rotisserie + greens,0,68.62017195,3.5,18
University Ave / College St (East),Smoque N' Bones,0,539.4456772,4.0,5
University Ave / College St (East),Guksu,0,1006.528345,5.0,2
University Ave / College St (East),Gallery Grill,0,588.8013949,4.5,24
University Ave / College St (East),Mom's Pan-Fried Buns,0,568.3574944,4.0,18
University Ave / College St (East),Dang Smoke BBQ,0,261.7389333,5.0,4
University Ave / College St (East),Nando's Peri-Peri,0,349.6438493,3.5,232
University Ave / College St (East),Brown Donkatsu,0,615.9177953,4.5,20
University Ave / College St (East),The Senator,0,975.680921,4.0,492
University Ave / College St (East),Rikki Tikki,0,1154.987139,5.0,25
University Ave / College St (East),Three Kingdoms Pizza,0,488.0315739,4.5,9
University Ave / College St (East),Seven Lives Tacos y Mariscos,0,1086.199708,4.5,1481
University Ave / College St (East),Clay Restaurant,0,948.5742707,4.0,22
University Ave / College St (East),Light Cafe,0,525.301514,4.0,251
University Ave / College St (East),Firefly Burger,0,701.3019965,5.0,2
University Ave / College St (East),Sinjeon Topokki,0,885.6567921,4.5,8
University Ave / College St (East),The Bar Jokbal Night Market,0,924.1488741,4.5,4
University Ave / College St (East),Sansotei Ramen,0,606.5160828,4.0,941
University Ave / College St (East),Koyoi Restaurant & Bar,0,820.0175545,4.0,135
Queen's Park Cres E / Grosvenor St - SMART,Lao Lao Bar,0,545.1697674,4.5,45
Queen's Park Cres E / Grosvenor St - SMART,Katsuya,0,899.8661496,4.5,497
Queen's Park Cres E / Grosvenor St - SMART,Horangee Sikdang,0,584.9021172,4.5,42
Queen's Park Cres E / Grosvenor St - SMART,Mogouyan Hand-Pulled Noodles,0,798.4061512,4.5,66
Queen's Park Cres E / Grosvenor St - SMART,Dear Saigon,0,509.8592389,4.0,18
Queen's Park Cres E / Grosvenor St - SMART,Som Tum Jinda,0,939.8211107,5.0,8
Queen's Park Cres E / Grosvenor St - SMART,Mabu Generation,0,535.1424704,4.0,54
Queen's Park Cres E / Grosvenor St - SMART,KINKA IZAKAYA ORIGINAL,0,880.7412134,4.0,1814
Queen's Park Cres E / Grosvenor St - SMART,Hana Don,0,790.1964025,4.5,16
Queen's Park Cres E / Grosvenor St - SMART,Egg Club Wellesley,0,522.8002622,4.5,39
Queen's Park Cres E / Grosvenor St - SMART,Sunny Taiwanese Breakfast,0,347.8912372,4.0,1
Queen's Park Cres E / Grosvenor St - SMART,Clay Restaurant,0,753.126611,4.0,22
Queen's Park Cres E / Grosvenor St - SMART,Yuugi Izakaya,0,748.4757246,4.5,83
Queen's Park Cres E / Grosvenor St - SMART,Dang Smoke BBQ,0,57.46078637,5.0,4
Queen's Park Cres E / Grosvenor St - SMART,Sanuki Udon,0,643.8918604,4.0,26
Queen's Park Cres E / Grosvenor St - SMART,Yubu,0,556.2433736,4.0,9
Queen's Park Cres E / Grosvenor St - SMART,Gurume Sushi,0,700.2720829,5.0,53
Queen's Park Cres E / Grosvenor St - SMART,Soya Mandarin Kitchen,0,722.0754146,4.0,38
Queen's Park Cres E / Grosvenor St - SMART,Okonomi House Restaurant,0,752.1323681,4.0,316
Queen's Park Cres E / Grosvenor St - SMART,Omai Restaurant,0,679.7372157,4.0,126
Queen's Park Cres E / Grosvenor St - SMART,The Queen And Beaver Public House,0,713.4419978,4.0,414
Queen's Park Cres E / Grosvenor St - SMART,The Bar Jokbal Night Market,0,737.0137403,4.5,4
Queen's Park Cres E / Grosvenor St - SMART,Gallery Grill,0,447.6198489,4.5,24
Queen's Park Cres E / Grosvenor St - SMART,Koyoi Restaurant & Bar,0,639.4053735,4.0,135
Queen's Park Cres E / Grosvenor St - SMART,Guksu,0,920.6712391,5.0,2
Queen's Park Cres E / Grosvenor St - SMART,Deer Garden Signatures,0,350.2470351,3.5,17
Queen's Park Cres E / Grosvenor St - SMART,Nando's Peri-Peri,0,253.1721689,3.5,232
Queen's Park Cres E / Grosvenor St - SMART,Sang-Ji Fried Bao,0,817.6831992,4.5,10
Queen's Park Cres E / Grosvenor St - SMART,Dzo Viet Eatery,0,836.5357213,4.0,150
Queen's Park Cres E / Grosvenor St - SMART,Eataly Toronto,0,871.6260557,3.5,293
Queen's Park Cres E / Grosvenor St - SMART,GB Hand-pulled Noodles,0,747.3717632,4.0,581
Queen's Park Cres E / Grosvenor St - SMART,Congee Queen,0,731.3190921,4.0,48
Queen's Park Cres E / Grosvenor St - SMART,Mogouyan Hand-Pulled Noodles,0,887.4883056,4.0,89
Queen's Park Cres E / Grosvenor St - SMART,BOKU,0,482.6342929,3.5,31
Queen's Park Cres E / Grosvenor St - SMART,Afuri,0,830.4401976,4.0,22
Queen's Park Cres E / Grosvenor St - SMART,Mercatto,0,248.4495293,3.5,91
Queen's Park Cres E / Grosvenor St - SMART,More Natas Please,0,891.0540334,4.0,9
Queen's Park Cres E / Grosvenor St - SMART,Darvish Restaurant,0,481.460832,4.0,118
Queen's Park Cres E / Grosvenor St - SMART,Hair of the Dog,0,821.4815687,4.0,369
Queen's Park Cres E / Grosvenor St - SMART,156 Cumberland,0,951.0380628,4.5,23
Queen's Park Cres E / Grosvenor St - SMART,Est West Cafe,0,349.1403643,4.0,62
Queen's Park Cres E / Grosvenor St - SMART,Mr.Tonkatsu,0,501.6193769,4.0,81
Queen's Park Cres E / Grosvenor St - SMART,Manpuku Japanese Eatery,0,910.011636,4.0,517
Queen's Park Cres E / Grosvenor St - SMART,Sinjeon Topokki,0,881.5055547,4.5,8
Queen's Park Cres E / Grosvenor St - SMART,Miss Fu In Chengdu,0,718.8123759,4.0,8
Queen's Park Cres E / Grosvenor St - SMART,Rikki Tikki,0,1280.19881,5.0,25
Queen's Park Cres E / Grosvenor St - SMART,The Carlton Restaurant,0,690.0759781,4.5,7
Queen's Park Cres E / Grosvenor St - SMART,Gyubee Japanese Grill - Dundas,0,799.061149,4.5,210
Queen's Park Cres E / Grosvenor St - SMART,Smoque N' Bones,0,712.0787101,4.0,5
Queen's Park Cres E / Grosvenor St - SMART,Moon Palace,0,855.3833537,4.0,60
Bay St / College St (West Side) - SMART,Katsuya,1,553.0172735,4.5,497
Bay St / College St (West Side) - SMART,Horangee Sikdang,1,252.2574237,4.5,42
Bay St / College St (West Side) - SMART,Som Tum Jinda,1,598.9264625,5.0,8
Bay St / College St (West Side) - SMART,Mogouyan Hand-Pulled Noodles,1,497.8638567,4.5,66
Bay St / College St (West Side) - SMART,KINKA IZAKAYA ORIGINAL,1,544.6494801,4.0,1814
Bay St / College St (West Side) - SMART,Lao Lao Bar,1,630.65509,4.5,45
Bay St / College St (West Side) - SMART,Hana Don,1,491.9671766,4.5,16
Bay St / College St (West Side) - SMART,The Queen And Beaver Public House,1,359.0375634,4.0,414
Bay St / College St (West Side) - SMART,Sanuki Udon,1,363.2155379,4.0,26
Bay St / College St (West Side) - SMART,Deer Garden Signatures,1,26.22468657,3.5,17
Bay St / College St (West Side) - SMART,Gurume Sushi,1,401.9276578,5.0,53
Bay St / College St (West Side) - SMART,Congee Queen,1,355.6828,4.0,48
Bay St / College St (West Side) - SMART,Mabu Generation,1,560.8734292,4.0,54
Bay St / College St (West Side) - SMART,Sinjeon Topokki,1,567.5312425,4.5,8
Bay St / College St (West Side) - SMART,Moon Palace,1,505.6714042,4.0,60
Bay St / College St (West Side) - SMART,Daldongnae Korean BBQ - Dundas Square,1,395.3348417,4.5,11
Bay St / College St (West Side) - SMART,The Senator,1,721.0951815,4.0,492
Bay St / College St (West Side) - SMART,GB Hand-pulled Noodles,1,412.4072642,4.0,581
Bay St / College St (West Side) - SMART,Egg Club Wellesley,1,468.8701859,4.5,39
Bay St / College St (West Side) - SMART,Gyubee Japanese Grill - Dundas,1,545.5267624,4.5,210
Bay St / College St (West Side) - SMART,Richmond Station,1,1096.132924,4.5,906
Bay St / College St (West Side) - SMART,Afuri,1,579.9573896,4.0,22
Bay St / College St (West Side) - SMART,Dear Saigon,1,718.6286808,4.0,18
Bay St / College St (West Side) - SMART,Sunny Taiwanese Breakfast,1,423.5088615,4.0,1
Bay St / College St (West Side) - SMART,Firefly Burger,1,417.9192579,5.0,2
Bay St / College St (West Side) - SMART,Gorudoya,1,73.43770589,4.0,6
Bay St / College St (West Side) - SMART,Hair of the Dog,1,582.1713203,4.0,369
Bay St / College St (West Side) - SMART,Silk Road Kabob House,1,30.54246957,4.0,37
Bay St / College St (West Side) - SMART,The Great Steak & Potato Company,1,132.1852815,5.0,2
Bay St / College St (West Side) - SMART,Vietlicious Toronto,1,480.7553865,4.5,5
Bay St / College St (West Side) - SMART,Yuugi Izakaya,1,814.8375966,4.5,83
Bay St / College St (West Side) - SMART,Soya Mandarin Kitchen,1,773.2465822,4.0,38
Bay St / College St (West Side) - SMART,Omai Restaurant,1,717.9092075,4.0,126
Bay St / College St (West Side) - SMART,Manpuku Japanese Eatery,1,828.6210414,4.0,517
Bay St / College St (West Side) - SMART,Dzo Viet Eatery,1,798.5830559,4.0,150
Bay St / College St (West Side) - SMART,Tosto Quickfire Pizza Pasta,1,137.6134944,3.5,124
Bay St / College St (West Side) - SMART,The Carlton Restaurant,1,408.2607862,4.5,7
Bay St / College St (West Side) - SMART,Mercatto,1,153.2534406,3.5,91
Bay St / College St (West Side) - SMART,Kintaro Izakaya,1,637.3350868,4.0,246
Bay St / College St (West Side) - SMART,Darvish Restaurant,1,386.8939664,4.0,118
Bay St / College St (West Side) - SMART,Brown Donkatsu,1,501.3870753,4.5,20
Bay St / College St (West Side) - SMART,Nando's Peri-Peri,1,244.5327018,3.5,232
Bay St / College St (West Side) - SMART,Si Lom Thai Bistro,1,671.9232239,4.0,200
Bay St / College St (West Side) - SMART,The Bar Jokbal Night Market,1,847.658309,4.5,4
Bay St / College St (West Side) - SMART,bb.q Chicken,1,345.472893,4.0,19
Bay St / College St (West Side) - SMART,BOKU,1,447.8795743,3.5,31
Bay St / College St (West Side) - SMART,Konjiki Ramen Downtown,1,350.2343494,4.0,115
Bay St / College St (West Side) - SMART,Pocha 1989,1,683.2228607,3.5,21
Bay St / College St (West Side) - SMART,Edomae Kiyomi,1,598.9053482,4.0,30
Bay St / College St (West Side) - SMART,Four Four South Village,1,293.8900727,3.5,118
Superior Ave / Lake Shore Blvd W,La Vinia,10,196.6258875,4.0,74
Superior Ave / Lake Shore Blvd W,Nobuya,10,814.7395262,4.0,201
Superior Ave / Lake Shore Blvd W,Mooring Eats,10,215.3615117,4.5,42
Superior Ave / Lake Shore Blvd W,Barrel House Korchma,10,92.24170709,4.0,9
Superior Ave / Lake Shore Blvd W,Nimman Thai Cuisine,10,206.9103316,4.0,140
Superior Ave / Lake Shore Blvd W,Pizzeria Oro di Napoli,10,333.3379857,4.0,63
Superior Ave / Lake Shore Blvd W,Two Brothers,10,278.5027459,4.0,7
Superior Ave / Lake Shore Blvd W,Tita’s Mexican Food,10,267.7094024,4.0,27
Superior Ave / Lake Shore Blvd W,Everest Hakka House,10,202.1467629,3.5,157
Superior Ave / Lake Shore Blvd W,Kothur Indian Cuisine,10,127.9260886,4.0,56
Superior Ave / Lake Shore Blvd W,Pearl Sushi,10,96.16777598,3.5,34
Superior Ave / Lake Shore Blvd W,Maurya East Indian Roti,10,210.7661265,4.0,91
Superior Ave / Lake Shore Blvd W,Canadiana Grill By The Lake,10,228.3533004,3.5,3
Superior Ave / Lake Shore Blvd W,Koshaa Fine Indian Cuisine,10,334.1128186,4.0,6
Superior Ave / Lake Shore Blvd W,FBI PIZZA,10,239.895468,3.5,135
Superior Ave / Lake Shore Blvd W,Mr Momo,10,193.7933144,4.5,2
Superior Ave / Lake Shore Blvd W,Mangoes Restaurant,10,248.0859719,4.5,10
Superior Ave / Lake Shore Blvd W,Huevos Gourmet,10,1188.824301,4.0,4
Superior Ave / Lake Shore Blvd W,Pemako Kitchen,10,146.9987434,5.0,1
Superior Ave / Lake Shore Blvd W,Sugar & Spice Ice Cream Spot,10,781.3940971,4.0,2
Superior Ave / Lake Shore Blvd W,Sanremo Bakery,10,1085.984906,4.5,526
Superior Ave / Lake Shore Blvd W,Mixi Culinary Project,10,265.5046792,5.0,1
Superior Ave / Lake Shore Blvd W,Hotguy245,10,544.3640623,0.0,0
Superior Ave / Lake Shore Blvd W,New West City,10,96.97909566,0.0,0
Superior Ave / Lake Shore Blvd W,Mero's Hot Chicken,10,1147.963964,4.0,6
Superior Ave / Lake Shore Blvd W,Sunset Grill,10,960.2473533,4.0,15
Superior Ave / Lake Shore Blvd W,Marine Shawarma,10,1161.15123,4.0,7
Superior Ave / Lake Shore Blvd W,Flower Drum Restaurant,10,151.4295429,2.0,5
Superior Ave / Lake Shore Blvd W,TC Tibetan Momo,10,824.7012011,4.5,4
Superior Ave / Lake Shore Blvd W,The Burger Bros,10,770.2710188,3.5,5
Superior Ave / Lake Shore Blvd W,ANZ GOURMET BURGERS,10,833.1423647,3.5,3
Superior Ave / Lake Shore Blvd W,Il Padres,10,827.1309569,4.0,25
Superior Ave / Lake Shore Blvd W,La Bendita Quesadilla,10,883.7422279,0.0,0
Superior Ave / Lake Shore Blvd W,Freshii,10,986.2265582,3.0,4
Superior Ave / Lake Shore Blvd W,2 Or 3 Pizza & Wings,10,156.8698404,3.0,5
Superior Ave / Lake Shore Blvd W,Queen's Pasta,10,938.3086519,4.5,2
Superior Ave / Lake Shore Blvd W,Lakeshore Restaurant,10,138.2960718,0.0,0
Superior Ave / Lake Shore Blvd W,Subway,10,151.0170677,2.5,2
Superior Ave / Lake Shore Blvd W,Vozul Foods,10,1040.186706,0.0,0
Superior Ave / Lake Shore Blvd W,Bento Sushi,10,1016.088205,0.0,0
Superior Ave / Lake Shore Blvd W,Jimmy's Coffee,10,1092.370025,4.0,15
Superior Ave / Lake Shore Blvd W,Mimico Pub & Grill,10,977.2418109,1.5,3
Superior Ave / Lake Shore Blvd W,Village Grill Restaurant,10,991.3342017,3.0,5
Superior Ave / Lake Shore Blvd W,Panago Pizza,10,953.7761088,3.0,7
Superior Ave / Lake Shore Blvd W,Krystal White Sands,10,519.29765,0.0,0
Superior Ave / Lake Shore Blvd W,Piero Restaurant Limited,10,882.835796,0.0,0
Humber Bay Shores Park / Marine Parade Dr,La Vecchia Ristorante,20,97.83371109,3.5,43
Humber Bay Shores Park / Marine Parade Dr,Krazy Roll,20,71.40309125,4.5,46
Humber Bay Shores Park / Marine Parade Dr,Eden Trattoria,20,156.4458269,3.5,163
Humber Bay Shores Park / Marine Parade Dr,Chiang Mai,20,668.7948459,4.0,129
Humber Bay Shores Park / Marine Parade Dr,Scaddabush,20,175.3321528,3.5,36
Humber Bay Shores Park / Marine Parade Dr,Lume Kitchen and Lounge,20,658.4671906,5.0,3
Humber Bay Shores Park / Marine Parade Dr,Huevos Gourmet,20,362.4447085,4.0,4
Humber Bay Shores Park / Marine Parade Dr,Gravity Pizza Cafe & Starbucks,20,94.89931127,4.5,3
Humber Bay Shores Park / Marine Parade Dr,Veloute Bistro & Catering,20,593.7424633,4.0,35
Humber Bay Shores Park / Marine Parade Dr,Casa Boho,20,40.98618637,4.5,2
Humber Bay Shores Park / Marine Parade Dr,Mero's Hot Chicken,20,411.8071267,4.0,6
Humber Bay Shores Park / Marine Parade Dr,BB Cafe,20,35.71756835,2.5,7
Humber Bay Shores Park / Marine Parade Dr,Marine Shawarma,20,389.7884212,4.0,7
Humber Bay Shores Park / Marine Parade Dr,Cafe Cocoa Boulangerie,20,156.4458269,2.5,35
Humber Bay Shores Park / Marine Parade Dr,Sunset Grill,20,625.8473543,4.0,15
Humber Bay Shores Park / Marine Parade Dr,Sugar & Spice Ice Cream Spot,20,778.9715626,4.0,2
Humber Bay Shores Park / Marine Parade Dr,Pizzeria Oro di Napoli,20,1272.562221,4.0,63
Humber Bay Shores Park / Marine Parade Dr,U-Know Sushi,20,837.6725719,4.0,41
Humber Bay Shores Park / Marine Parade Dr,Momo Dumpling Express,20,810.7678797,4.5,11
Humber Bay Shores Park / Marine Parade Dr,Rocco's Plum Tomato,20,810.9788225,3.5,53
Humber Bay Shores Park / Marine Parade Dr,Koshaa Fine Indian Cuisine,20,1289.525762,4.0,6
Humber Bay Shores Park / Marine Parade Dr,Freshii,20,664.2901942,3.0,4
Humber Bay Shores Park / Marine Parade Dr,The Burger Bros,20,792.4352004,3.5,5
Humber Bay Shores Park / Marine Parade Dr,Vozul Foods,20,520.742527,0.0,0
Humber Bay Shores Park / Marine Parade Dr,Bento Sushi,20,588.5329209,0.0,0
Humber Bay Shores Park / Marine Parade Dr,Market Garden Restaurant,20,699.7414881,2.0,1
Humber Bay Shores Park / Marine Parade Dr,Pizza Pizza,20,534.7920237,3.0,2
Humber Bay Shores Park / Marine Parade Dr,Subway,20,535.3216886,5.0,1
Humber Bay Shores Park / Marine Parade Dr,Panago Pizza,20,652.9533481,3.0,7
Humber Bay Shores Park / Marine Parade Dr,KFC,20,799.2283018,2.0,15
Humber Bay Shores Park / Marine Parade Dr,Bill Maur Coffee Shop,20,745.6762462,0.0,0
Humber Bay Shores Park / Marine Parade Dr,Tim Horton's,20,953.0985164,1.5,2
Humber Bay Shores Park / Marine Parade Dr,Krystal White Sands,20,1040.285461,0.0,0
Lake Shore Blvd W / Colborne Lodge Dr,Sunnyside Pavilion Cafe,24,145.5246393,3.0,56
Lake Shore Blvd W / Colborne Lodge Dr,The Ace,24,1200.411616,4.0,196
Lake Shore Blvd W / Colborne Lodge Dr,Birria Catrina,24,1045.46731,4.5,6
Lake Shore Blvd W / Colborne Lodge Dr,Café Polonez,24,1142.584654,4.5,288
Lake Shore Blvd W / Colborne Lodge Dr,The Whole Plate,24,991.9964598,4.5,14
Lake Shore Blvd W / Colborne Lodge Dr,Ice Queen Restaurant,24,938.6004114,1.5,7
Lake Shore Blvd W / Colborne Lodge Dr,Lambretta Pizzeria & Wine Bar,24,1002.870905,3.5,53
Lake Shore Blvd W / Colborne Lodge Dr,Tdotjerk,24,938.1324207,4.0,26
Lake Shore Blvd W / Colborne Lodge Dr,Sake Sushi,24,941.9767189,5.0,10
Lake Shore Blvd W / Colborne Lodge Dr,Chelowich,24,1102.516821,0.0,0
Lake Shore Blvd W / Colborne Lodge Dr,Tobiko,24,983.2164682,4.5,3
Lake Shore Blvd W / Colborne Lodge Dr,Grenadier Cafe,24,1032.367723,2.5,88
Lake Shore Blvd W / Colborne Lodge Dr,Sushi Kira,24,985.7163332,5.0,2
Lake Shore Blvd W / Colborne Lodge Dr,South Indian Dosa Mahal,24,984.0038702,4.0,13
Lake Shore Blvd W / Colborne Lodge Dr,Fruit & Bean Co.,24,717.7495216,0.0,0
Lake Shore Blvd W / Colborne Lodge Dr,Aris Place,24,1195.209441,4.0,61
Lake Shore Blvd W / Colborne Lodge Dr,The Goods,24,1231.970883,4.0,53
Lake Shore Blvd W / Colborne Lodge Dr,Mama Rosa on Roncesvalles,24,986.2788308,4.0,4
Lake Shore Blvd W / Colborne Lodge Dr,Gyro Bar,24,1002.06047,4.0,1
Lake Shore Blvd W / Colborne Lodge Dr,Benna's Bakery & Deli,24,1044.002681,4.0,25
Lake Shore Blvd W / Colborne Lodge Dr,Lakeside Cafe,24,709.5686021,0.0,0
Lake Shore Blvd W / Colborne Lodge Dr,Kami Sushi,24,1073.402422,4.0,28
Lake Shore Blvd W / Colborne Lodge Dr,Gyro Bar!,24,1000.02981,3.5,19
Lake Shore Blvd W / Colborne Lodge Dr,Burrito Boyz,24,992.1987762,3.5,37
Lake Shore Blvd W / Colborne Lodge Dr,Roja's Kitchen,24,1002.679407,0.0,0
Lake Shore Blvd W / Colborne Lodge Dr,Thai Home,24,1046.573292,3.5,47
Lake Shore Blvd W / Colborne Lodge Dr,McDonald's,24,950.8861133,1.5,14
Lake Shore Blvd W / Colborne Lodge Dr,Lord of Shawarma,24,1180.50514,0.0,0
Lake Shore Blvd W / Colborne Lodge Dr,Gabby's Roncesvalles,24,1092.895927,3.5,18
Lake Shore Blvd W / Colborne Lodge Dr,Tdot Jerk,24,938.1324207,5.0,1
Lake Shore Blvd W / Colborne Lodge Dr,Greenfield Market,24,974.813623,4.0,7
Lake Shore Blvd W / Colborne Lodge Dr,The Friendly Thai,24,1190.398317,2.5,72
Lake Shore Blvd W / Colborne Lodge Dr,Tim Hortons,24,1098.822236,2.5,12
Lake Shore Blvd W / Colborne Lodge Dr,Brass Taps,24,1092.895927,0.0,0
Lake Shore Blvd W / Colborne Lodge Dr,Batory Delicatessen,24,1045.46731,0.0,0
Ripley Ave / Ormskirk Ave,Veloute Bistro & Catering,20,859.7881508,4.0,35
Ripley Ave / Ormskirk Ave,CB Bottega,20,208.2730005,0.0,0
Ripley Ave / Ormskirk Ave,Momo Dumpling Express,20,1179.680394,4.5,11
Ripley Ave / Ormskirk Ave,Grenadier Cafe,20,1109.272068,2.5,88
Ripley Ave / Ormskirk Ave,Rocco's Plum Tomato,20,1200.689949,3.5,53
Ripley Ave / Ormskirk Ave,U-Know Sushi,20,1237.961333,4.0,41
Ripley Ave / Ormskirk Ave,Coronation Fish N Chips,20,708.9240384,0.0,0
Ripley Ave / Ormskirk Ave,Nick's Place Restaurant,20,708.9240384,0.0,0
Ripley Ave / Ormskirk Ave,Mama's Pizza,20,889.9912837,1.0,5
Ripley Ave / Ormskirk Ave,KFC,20,1186.917322,2.0,15
Ripley Ave / Ormskirk Ave,Tim Horton's,20,1358.865785,1.5,2
St Clarens Ave / Shirley St,Le Baratin,1,255.7207419,4.5,131
St Clarens Ave / Shirley St,Sakai Bar,1,294.2188243,4.5,22
St Clarens Ave / Shirley St,Good Fork,1,365.9425473,4.0,395
St Clarens Ave / Shirley St,Viaggio,1,179.7824224,4.0,30
