Restaurant Name,Category Name,Latitude,Longitude,Distance,Rating,Number of Reviews,Price Point,Bike Station Lat,Bike Station Lon
Zenku Sushi,japanese,43.68592792,-79.34721362,533.0629919,4,4,no data,43.690237,-79.350119
Tzatziki,greek,43.683965,-79.346677,750.3222834,2.5,87,$$,43.690237,-79.350119
The Wally Tap & Grill,tradamerican,43.69482,-79.34332,738.0503679,3,29,$,43.690237,-79.350119
McDonald's,hotdogs,43.68979,-79.34865,121.3322016,2,21,$,43.690237,-79.350119
241 Pizza,pizza,43.68868473,-79.34835236,223.5378813,3.5,2,no data,43.690237,-79.350119
Rajkapuri's Paan & Snacks,african,43.693409,-79.3423964,715.0165338,4,7,no data,43.690237,-79.350119
Masa Buka,greek,43.68648766,-79.34788826,453.8542027,5,2,no data,43.690237,-79.350119
Zoomys Juicery,juicebars,43.68817018,-79.34813587,279.718495,5,1,no data,43.690237,-79.350119
Radio Station Cafe,cafes,43.693464,-79.3424189,715.4464894,5,4,no data,43.690237,-79.350119
Number One Chinese Restaurant,chinese,43.68468,-79.34662,674.338058,3,9,no data,43.690237,-79.350119
Simba Grill,indpak,43.69336,-79.34225,721.3839091,3.5,24,$$,43.690237,-79.350119
Subway,hotdogs,43.6888999,-79.34887,178.094314,1,3,$$,43.690237,-79.350119
YU Rock Cafe,musicvenues,43.68794,-79.34845,284.8778268,2.5,2,no data,43.690237,-79.350119
Bento Sushi,sushi,43.68471,-79.35642,766.8613699,0,0,no data,43.690237,-79.350119
Eggsmart,breakfast_brunch,43.695178,-79.342777,806.415056,3,23,$,43.690237,-79.350119
Macchiato Espresso Bar,desserts,43.68376,-79.34639,780.4171586,2.5,3,no data,43.690237,-79.350119
Dairy Queen Grill & Chill,hotdogs,43.68422323,-79.35706168,871.088459,3,30,$,43.690237,-79.350119
KFC,hotdogs,43.684267,-79.346461,726.0761509,1.5,5,no data,43.690237,-79.350119
Toronto Jerk Chicken Caribbean Soul Food,caribbean,43.68384887,-79.34703827,752.2808801,1,1,$,43.690237,-79.350119
Bento Sushi,sushi,43.70009,-79.36014,1251.740427,0,0,no data,43.690237,-79.350119
Talk of the Town Restaurant & Bar,african,43.69469,-79.34277,768.6329384,2,1,no data,43.690237,-79.350119
Piano Piano,italian,43.7045,-79.3883,597.3336607,4,44,no data,43.70942,-79.39139
Positano Restaurant,pizza,43.70471,-79.3884,572.6388492,4,64,$$,43.70942,-79.39139
Grazie Ristorante,italian,43.70934,-79.39852,587.2898256,4,501,$$,43.70942,-79.39139
Pai Northern Thai Kitchen,thai,43.70864,-79.39828,557.6485545,4,147,no data,43.70942,-79.39139
Bolan Thai Cuisine,thai,43.70648056,-79.38933637,366.1680381,4,105,$$,43.70942,-79.39139
Playa Cabana Bar Esquina,mexican,43.70729806,-79.39786814,571.6701899,4,11,no data,43.70942,-79.39139
Aafrien,indpak,43.70691,-79.39604,467.1923006,4.5,17,no data,43.70942,-79.39139
Stock Bar,steak,43.70925,-79.39937,626.0080524,3,121,$$$,43.70942,-79.39139
Benny’s Barbecue,bbq,43.71036485,-79.39890089,612.7761073,4.5,14,no data,43.70942,-79.39139
Yukashi Japanese Cuisine,japanese,43.7049499,-79.3884999,545.7195095,4.5,48,$$$$,43.70942,-79.39139
La Vecchia Ristorante,italian,43.7103565,-79.3989339,610.4080897,3.5,335,$$,43.70942,-79.39139
RUDY,burgers,43.70804,-79.39327,218.2587378,4,23,no data,43.70942,-79.39139
Banh Mi Boys,vietnamese,43.7092,-79.39857,577.9640495,4.5,122,$,43.70942,-79.39139
Sweet Shady Shack,coffee,43.70833624,-79.39126746,120.9099112,5,12,no data,43.70942,-79.39139
La Carnita,mexican,43.70787387,-79.39399459,270.8979433,2.5,190,$$,43.70942,-79.39139
Oretta Midtown,breakfast_brunch,43.70383,-79.39718,810.3228601,3.5,54,no data,43.70942,-79.39139
Byblos Uptown,mediterranean,43.71302,-79.39929,750.2988953,3.5,67,no data,43.70942,-79.39139
Domaine Mamo,french,43.7036,-79.38795,701.4006773,4.5,9,no data,43.70942,-79.39139
Zee Grill Seafood Restaurant & Oyster Bar,seafood,43.70491,-79.38851,550.9179161,4,49,$$$,43.70942,-79.39139
Zezafoun Syrian Cuisine,syrian,43.70267,-79.39712,876.2116493,4.5,116,$$,43.70942,-79.39139
Teesafricanpalace,restaurants,43.71072,-79.39142,143.4233791,0,0,no data,43.70942,-79.39139
No 10 Dean,cafes,43.71041506,-79.3939703,235.0658294,4.5,4,no data,43.70942,-79.39139
Pho Madame Saigon,vietnamese,43.701275,-79.397454,1025.908621,4.5,8,no data,43.70942,-79.39139
Istanbul Cafe & Espresso Bar,coffee,43.70803,-79.39309,212.4117171,4,120,$$,43.70942,-79.39139
Postman Waffles,coffee,43.71032429,-79.39885207,608.1490692,5,3,no data,43.70942,-79.39139
Shibui Eatery + Sushi Bar,sushi,43.70369,-79.38854,673.2250279,4,18,no data,43.70942,-79.39139
Tzatziki,greek,43.7073419,-79.3902616,227.9499527,2,1,no data,43.70942,-79.39139
The Belsize Public House,gastropubs,43.70268,-79.3875,808.5720169,3.5,40,$$,43.70942,-79.39139
Hokkaido Ramen Santouka,ramen,43.7021299,-79.39708,933.5935349,4.5,60,$$,43.70942,-79.39139
MIA Brunch Bar,breakfast_brunch,43.7036,-79.39796,831.9637471,4,33,$$,43.70942,-79.39139
The Homeway,diners,43.71255,-79.39142,349.2599708,3.5,115,$$,43.70942,-79.39139
Oyster Mine,seafood,43.701741,-79.3970147,966.1809035,4,43,no data,43.70942,-79.39139
Granite Brewery & Restaurant,pubs,43.70795932,-79.38979952,206.6964647,3.5,137,$$,43.70942,-79.39139
Instant du Palais,african,43.70308,-79.38773,761.7452079,4,1,no data,43.70942,-79.39139
Function Bar,burgers,43.70754,-79.39812,589.6675081,4,15,no data,43.70942,-79.39139
Little Sister,indonesian,43.7015676,-79.3970751,985.5043354,3.5,219,$$,43.70942,-79.39139
Smokeshow BBQ & Brew,bbq,43.7071776,-79.3900127,273.0732671,2,10,no data,43.70942,-79.39139
Chi Dim Sum,asianfusion,43.71063,-79.39881,616.0562266,3.5,27,no data,43.70942,-79.39139
The Captain's Boil,cajun,43.71582,-79.39989,991.0563163,4.5,33,no data,43.70942,-79.39139
Chowrasta Indian Cuisine,indpak,43.70802,-79.39341,228.0646893,3,3,no data,43.70942,-79.39139
Khau Gully,indpak,43.70055,-79.39673,1076.162807,4,99,$$,43.70942,-79.39139
KINTON RAMEN,ramen,43.70762,-79.39586,405.8047708,4,96,$$,43.70942,-79.39139
Parkway Restaurant,persian,43.70920665,-79.38511591,504.8543027,4,4,no data,43.70942,-79.39139
BBQ Chicken,korean,43.71028,-79.3988,593.9120114,4.5,7,no data,43.70942,-79.39139
Tabule Restaurant,mideastern,43.700983,-79.396863,1036.181125,4,288,$$,43.70942,-79.39139
Snakes & Lattes Midtown,cafes,43.7068299,-79.39648,503.797269,4,67,no data,43.70942,-79.39139
Rolltation,sushi,43.70754,-79.39812,589.6675081,4,110,$$,43.70942,-79.39139
Pita Lite,mideastern,43.708199,-79.392652,168.1889759,4,1,no data,43.70942,-79.39139
Tavolino,italian,43.70422,-79.38819,633.0999825,3.5,32,$$,43.70942,-79.39139
Mori Sake Bar,japanese,43.7072,-79.39738,542.8790698,3.5,41,$$,43.70942,-79.39139
Public School,cafes,43.6708779,-79.3845954,146.3189374,4,8,no data,43.671389,-79.382919
Yuzuki,japanese,43.6713124,-79.3838651,85.76694039,4.5,43,no data,43.671389,-79.382919
Cafe Landwer - Yonge & Bloor,breakfast_brunch,43.67028,-79.38553,241.5399202,4,74,$$,43.671389,-79.382919
Skylight Rooftop Bar,desserts,43.67089267,-79.3845954,145.6890652,4,14,$$$$,43.671389,-79.382919
Lao Lao Bar,laotian,43.665799,-79.385537,664.2286766,4.5,45,no data,43.671389,-79.382919
Trattoria Nervosa,italian,43.67101,-79.39104,659.1220018,4,405,$$,43.671389,-79.382919
More Natas Please,desserts,43.66950221,-79.38661024,363.534851,4,9,no data,43.671389,-79.382919
The Bar Jokbal Night Market,korean,43.667725,-79.385608,459.6856269,4.5,4,no data,43.671389,-79.382919
Mogouyan Hand-Pulled Noodles,noodles,43.66943,-79.38671,365.1664748,4,89,$$,43.671389,-79.382919
Maison Selby,french,43.67127278,-79.37660005,508.3889638,4,114,no data,43.671389,-79.382919
Okonomi House Restaurant,japanese,43.66831107,-79.38713375,481.7181474,4,316,$,43.671389,-79.382919
Tokyo Kitchen,japanese,43.66909401,-79.38511244,310.2353165,4,168,$$,43.671389,-79.382919
Sang-Ji Fried Bao,dumplings,43.6686,-79.385637,386.0422874,4.5,10,no data,43.671389,-79.382919
Dalbam,korean,43.669914,-79.383017,164.2016242,5,1,no data,43.671389,-79.382919
Eataly Toronto,italian,43.66961542,-79.38879486,512.0917591,3.5,293,$$,43.671389,-79.382919
Tinuno,filipino,43.671107,-79.374843,648.1046146,4,623,$$,43.671389,-79.382919
PLANTA Yorkville,vegetarian,43.67028,-79.38945,541.6591604,4,507,$$,43.671389,-79.382919
Seoul Food Take-Out,korean,43.67205475,-79.37689964,489.7530307,4.5,34,$,43.671389,-79.382919
Pi Co.,pizza,43.67123335,-79.38291445,17.31160268,4.5,2,no data,43.671389,-79.382919
Mabu Generation,taiwanese,43.66509562,-79.38482992,716.4713949,4,54,$$,43.671389,-79.382919
Naan & Kabob,afghani,43.66905,-79.38606,359.6887987,4,147,$$,43.671389,-79.382919
The MoMo House,himalayan,43.6703275,-79.3901571,594.0002264,4,27,no data,43.671389,-79.382919
Koyoi Restaurant & Bar,japanese,43.66667863,-79.38546762,562.4544009,4,135,$$,43.671389,-79.382919
Mad Radish,salad,43.67105926,-79.38384187,82.78710398,4.5,9,no data,43.671389,-79.382919
Miss Fu In Chengdu,chinese,43.66748,-79.38535,478.4344721,4,8,no data,43.671389,-79.382919
156 Cumberland,korean,43.67004,-79.3933,851.1720675,4.5,23,no data,43.671389,-79.382919
Luisa's Burritos & Bowls,mexican,43.6713,-79.38382,85.76694039,5,1,no data,43.671389,-79.382919
Poppadum,indpak,43.67246,-79.3879,418.0433482,5,6,no data,43.671389,-79.382919
La Prep,breakfast_brunch,43.67162,-79.38301,25.86403279,3.5,12,$$,43.671389,-79.382919
Buca Yorkville,italian,43.67214,-79.3894,526.1445944,4,207,$$$,43.671389,-79.382919
Storm Crow Manor,bars,43.66674896,-79.38164312,526.0550302,4,147,$$,43.671389,-79.382919
The Oxley,pubs,43.67059,-79.39304,822.3809615,4,182,$$,43.671389,-79.382919
Portici,italian,43.67196,-79.39072,472.7723362,4,85,$$,43.671389,-79.382919
The Bishop And Belcher,pubs,43.67028859,-79.38253003,126.2962905,3.5,125,$$,43.671389,-79.382919
Constantine,mediterranean,43.66858,-79.38537,377.4175772,3.5,132,$$,43.671389,-79.382919
Clay Restaurant,newcanadian,43.66798,-79.39347,901.0225632,4,22,no data,43.671389,-79.382919
8Mile Detroit Style Pizza,pizza,43.66848,-79.38678,447.1698266,4.5,57,no data,43.671389,-79.382919
Ehwa J Bar,bars,43.667825,-79.385215,437.2128982,4,64,$$,43.671389,-79.382919
Pocha 1989,korean,43.66531,-79.38099,702.868791,3.5,21,no data,43.671389,-79.382919
SHINYI Handmade Dumplings,dumplings,43.6678187,-79.385492,451.1446652,4,14,no data,43.671389,-79.382919
Potato Noodle Soup of Bai,chinese,43.667939,-79.385662,441.0433393,4.5,4,no data,43.671389,-79.382919
Egg Club Wellesley,breakfast_brunch,43.6642,-79.38389,811.2143514,4.5,39,$,43.671389,-79.382919
Salad House,salad,43.6695636,-79.3855593,293.7602231,4.5,90,$,43.671389,-79.382919
A BBQ House,bbq,43.66709,-79.385695,525.8915142,5,1,no data,43.671389,-79.382919
Kiro Sushi,japanese,43.67226623,-79.38744119,376.5634337,4,81,$$,43.671389,-79.382919
Torch Pressed Sushi,japanese,43.66590932,-79.38082304,632.2033895,4.5,73,$$,43.671389,-79.382919
Cabano's Comfort Food,comfortfood,43.66767,-79.38642,493.3895147,4.5,80,no data,43.671389,-79.382919
Si Lom Thai Bistro,thai,43.66503,-79.38082,727.7898763,4,200,$$,43.671389,-79.382919
Maja Indian Cuisine,indpak,43.67181873,-79.37872099,341.0030825,4,34,$$,43.671389,-79.382919
Stuu Stuu,japanese,43.66607425,-79.3809316,612.2097631,5,2,no data,43.671389,-79.382919
Public School,cafes,43.6708779,-79.3845954,285.779862,4,8,no data,43.671561,-79.38117
Yuzuki,japanese,43.6713124,-79.3838651,227.3657571,4.5,43,no data,43.671561,-79.38117
Maison Selby,french,43.67127278,-79.37660005,368.9490803,4,114,no data,43.671561,-79.38117
Cafe Landwer - Yonge & Bloor,breakfast_brunch,43.67028,-79.38553,376.9851715,4,74,$$,43.671561,-79.38117
Skylight Rooftop Bar,desserts,43.67089267,-79.3845954,285.3478315,4,14,$$$$,43.671561,-79.38117
Lao Lao Bar,laotian,43.665799,-79.385537,740.0889345,4.5,45,no data,43.671561,-79.38117
Tinuno,filipino,43.671107,-79.374843,509.024437,4,623,$$,43.671561,-79.38117
Seoul Food Take-Out,korean,43.67205475,-79.37689964,347.8171468,4.5,34,$,43.671561,-79.38117
More Natas Please,desserts,43.66950221,-79.38661024,493.8251818,4,9,no data,43.671561,-79.38117
Trattoria Nervosa,italian,43.67101,-79.39104,800.7581591,4,405,$$,43.671561,-79.38117
Mogouyan Hand-Pulled Noodles,noodles,43.66943,-79.38671,494.9484183,4,89,$$,43.671561,-79.38117
Okonomi House Restaurant,japanese,43.66831107,-79.38713375,600.5603235,4,316,$,43.671561,-79.38117
The Bar Jokbal Night Market,korean,43.667725,-79.385608,553.2446662,4.5,4,no data,43.671561,-79.38117
Tokyo Kitchen,japanese,43.66909401,-79.38511244,419.2800273,4,168,$$,43.671561,-79.38117
Dalbam,korean,43.669914,-79.383017,235.8124272,5,1,no data,43.671561,-79.38117
Sang-Ji Fried Bao,dumplings,43.6686,-79.385637,495.0345133,4.5,10,no data,43.671561,-79.38117
Eataly Toronto,italian,43.66961542,-79.38879486,650.3044176,3.5,293,$$,43.671561,-79.38117
PLANTA Yorkville,vegetarian,43.67028,-79.38945,682.9591858,4,507,$$,43.671561,-79.38117
Mabu Generation,taiwanese,43.66509562,-79.38482992,776.8518591,4,54,$$,43.671561,-79.38117
Naan & Kabob,afghani,43.66905,-79.38606,479.1833791,4,147,$$,43.671561,-79.38117
Storm Crow Manor,bars,43.66674896,-79.38164312,536.4254966,4,147,$$,43.671561,-79.38117
Koyoi Restaurant & Bar,japanese,43.66667863,-79.38546762,643.5980422,4,135,$$,43.671561,-79.38117
Maja Indian Cuisine,indpak,43.67181873,-79.37872099,199.0432012,4,34,$$,43.671561,-79.38117
Miss Fu In Chengdu,chinese,43.66748,-79.38535,567.7620851,4,8,no data,43.671561,-79.38117
Pocha 1989,korean,43.66531,-79.38099,704.8622809,3.5,21,no data,43.671561,-79.38117
Pi Co.,pizza,43.67123335,-79.38291445,144.9571433,4.5,2,no data,43.671561,-79.38117
Fionn MacCool's Irish Pub,beer_and_wine,43.67127,-79.38086,49.30114996,3,37,$$,43.671561,-79.38117
Portici,italian,43.67196,-79.39072,604.7177949,4,85,$$,43.671561,-79.38117
Poppadum,indpak,43.67246,-79.3879,550.4815616,5,6,no data,43.671561,-79.38117
Constantine,mediterranean,43.66858,-79.38537,478.7837913,3.5,132,$$,43.671561,-79.38117
Torch Pressed Sushi,japanese,43.66590932,-79.38082304,629.0566995,4.5,73,$$,43.671561,-79.38117
Buca Yorkville,italian,43.67214,-79.3894,662.9924184,4,207,$$$,43.671561,-79.38117
Mad Radish,salad,43.67105926,-79.38384187,222.0186814,4.5,9,no data,43.671561,-79.38117
Ehwa J Bar,bars,43.667825,-79.385215,527.6596978,4,64,$$,43.671561,-79.38117
The MoMo House,himalayan,43.6703275,-79.3901571,735.7228288,4,27,no data,43.671561,-79.38117
Si Lom Thai Bistro,thai,43.66503,-79.38082,727.7904778,4,200,$$,43.671561,-79.38117
Gabby's at the Isabella Hotel,bars,43.6696804,-79.3757831,481.090116,3.5,28,$$,43.671561,-79.38117
Cabano's Comfort Food,comfortfood,43.66767,-79.38642,599.0338117,4.5,80,no data,43.671561,-79.38117
Chae Chester Fried Chicken Express,hotdogs,43.6711,-79.37509,486.4314796,4,10,$,43.671561,-79.38117
8Mile Detroit Style Pizza,pizza,43.66848,-79.38678,564.1402493,4.5,57,no data,43.671561,-79.38117
156 Cumberland,korean,43.67004,-79.3933,992.9526746,4.5,23,no data,43.671561,-79.38117
Kibo Sushi House,sushi,43.67153,-79.37794,227.3754277,4,5,no data,43.671561,-79.38117
Stuu Stuu,japanese,43.66607425,-79.3809316,610.3992881,5,2,no data,43.671561,-79.38117
Luisa's Burritos & Bowls,mexican,43.6713,-79.38382,227.3657571,5,1,no data,43.671561,-79.38117
SHINYI Handmade Dumplings,dumplings,43.6678187,-79.385492,544.9833018,4,14,no data,43.671561,-79.38117
Egg Club Wellesley,breakfast_brunch,43.6642,-79.38389,857.0102226,4.5,39,$,43.671561,-79.38117
The Cherie  Bistro,italian,43.66512697,-79.3808928,715.7781606,4,26,no data,43.671561,-79.38117
The Bishop And Belcher,pubs,43.67028859,-79.38253003,178.8395028,3.5,125,$$,43.671561,-79.38117
Potato Noodle Soup of Bai,chinese,43.667939,-79.385662,539.7982205,4.5,4,no data,43.671561,-79.38117
Salad House,salad,43.6695636,-79.3855593,417.0835812,4.5,90,$,43.671561,-79.38117
Trattoria Nervosa,italian,43.67101,-79.39104,293.3922421,4,405,$$,43.669903,-79.387802
Lao Lao Bar,laotian,43.665799,-79.385537,491.4918638,4.5,45,no data,43.669903,-79.387802
Cafe Landwer - Yonge & Bloor,breakfast_brunch,43.67028,-79.38553,188.4748353,4,74,$$,43.669903,-79.387802
Okonomi House Restaurant,japanese,43.66831107,-79.38713375,184.9946922,4,316,$,43.669903,-79.387802
More Natas Please,desserts,43.66950221,-79.38661024,105.7077209,4,9,no data,43.669903,-79.387802
Mogouyan Hand-Pulled Noodles,noodles,43.66943,-79.38671,108.1604757,4,89,$$,43.669903,-79.387802
PLANTA Yorkville,vegetarian,43.67028,-79.38945,137.3005225,4,507,$$,43.669903,-79.387802
The Bar Jokbal Night Market,korean,43.667725,-79.385608,305.0164886,4.5,4,no data,43.669903,-79.387802
Public School,cafes,43.6708779,-79.3845954,279.762622,4,8,no data,43.669903,-79.387802
Eataly Toronto,italian,43.66961542,-79.38879486,86.0210803,3.5,293,$$,43.669903,-79.387802
Sang-Ji Fried Bao,dumplings,43.6686,-79.385637,221.2240607,4.5,10,no data,43.669903,-79.387802
Tokyo Kitchen,japanese,43.66909401,-79.38511244,234.2825231,4,168,$$,43.669903,-79.387802
Clay Restaurant,newcanadian,43.66798,-79.39347,475.1120257,4,22,no data,43.669903,-79.387802
Yuzuki,japanese,43.6713124,-79.3838651,341.459046,4.5,43,no data,43.669903,-79.387802
156 Cumberland,korean,43.67004,-79.3933,443.1381082,4.5,23,no data,43.669903,-79.387802
The Oxley,pubs,43.67059,-79.39304,431.2197251,4,182,$$,43.669903,-79.387802
Skylight Rooftop Bar,desserts,43.67089267,-79.3845954,280.4028729,4,14,$$$$,43.669903,-79.387802
The MoMo House,himalayan,43.6703275,-79.3901571,195.2139022,4,27,no data,43.669903,-79.387802
Buca Yorkville,italian,43.67214,-79.3894,282.7972367,4,207,$$$,43.669903,-79.387802
Mabu Generation,taiwanese,43.66509562,-79.38482992,585.574013,4,54,$$,43.669903,-79.387802
Naan & Kabob,afghani,43.66905,-79.38606,171.3558082,4,147,$$,43.669903,-79.387802
Poppadum,indpak,43.67246,-79.3879,284.9665431,5,6,no data,43.669903,-79.387802
Miss Fu In Chengdu,chinese,43.66748,-79.38535,329.7737499,4,8,no data,43.669903,-79.387802
Koyoi Restaurant & Bar,japanese,43.66667863,-79.38546762,404.7226903,4,135,$$,43.669903,-79.387802
8Mile Detroit Style Pizza,pizza,43.66848,-79.38678,184.9853789,4.5,57,no data,43.669903,-79.387802
Fieramosca,italian,43.66963,-79.39719,767.8465871,4.5,112,$$$,43.669903,-79.387802
Portici,italian,43.67196,-79.39072,308.4076025,4,85,$$,43.669903,-79.387802
Joni Restaurant,bistros,43.66919,-79.39471,586.0622495,4,16,no data,43.669903,-79.387802
AP Restaurants,asianfusion,43.66969059,-79.38876005,80.59529315,3.5,18,no data,43.669903,-79.387802
Kibo Secret Garden,japanese,43.6700657,-79.3932832,441.7281041,4,32,no data,43.669903,-79.387802
Constantine,mediterranean,43.66858,-79.38537,255.6793637,3.5,132,$$,43.669903,-79.387802
Cabano's Comfort Food,comfortfood,43.66767,-79.38642,262.2058311,4.5,80,no data,43.669903,-79.387802
A BBQ House,bbq,43.66709,-79.385695,351.3596938,5,1,no data,43.669903,-79.387802
Dalbam,korean,43.669914,-79.383017,384.8620075,5,1,no data,43.669903,-79.387802
Egg Club Wellesley,breakfast_brunch,43.6642,-79.38389,708.7219859,4.5,39,$,43.669903,-79.387802
Amal,lebanese,43.66875,-79.39235,384.3723531,3.5,83,no data,43.669903,-79.387802
Aburi Hana,sushi,43.67104,-79.392555,404.4428963,4.5,20,no data,43.669903,-79.387802
Potato Noodle Soup of Bai,chinese,43.667939,-79.385662,276.5898551,4.5,4,no data,43.669903,-79.387802
Ehwa J Bar,bars,43.667825,-79.385215,310.944076,4,64,$$,43.669903,-79.387802
SHINYI Handmade Dumplings,dumplings,43.6678187,-79.385492,301.0113235,4,14,no data,43.669903,-79.387802
Miznon,mideastern,43.6708883,-79.389677,186.402519,4,25,no data,43.669903,-79.387802
Salad House,salad,43.6695636,-79.3855593,184.2877119,4.5,90,$,43.669903,-79.387802
Kiro Sushi,japanese,43.67226623,-79.38744119,264.3764358,4,81,$$,43.669903,-79.387802
Enigma,modern_european,43.6688888,-79.3906134,250.9924704,4,25,no data,43.669903,-79.387802
7 West Cafe,italian,43.66856619,-79.38652575,180.6454122,3.5,436,$$,43.669903,-79.387802
Salad Days,foodstands,43.6704,-79.38719,74.51659006,4.5,124,$,43.669903,-79.387802
Super Chicken,burgers,43.66627966,-79.38530067,450.3356976,5,1,no data,43.669903,-79.387802
Rolltation,asianfusion,43.66939,-79.3867099,111.8145234,4,47,$$,43.669903,-79.387802
Dessert Lady Café,desserts,43.6687719,-79.39023382,232.5421991,4,19,no data,43.669903,-79.387802
Bar Reyna,mediterranean,43.6700299,-79.39335,447.8135006,3.5,145,$$,43.669903,-79.387802
Megumi Mazesoba,japanese,43.68876,-79.39196,860.3267172,4.5,29,$$,43.693256,-79.383238
Playa Cabana Taqueria,mexican,43.68808,-79.39277,960.7068583,4,10,no data,43.693256,-79.383238
