Restaurant Name,Category Name,Latitude_x,Longitude_x,Distance,Rating,Number of Reviews,Price Point,Bike Station Lat,Bike Station Lon,Station Name,Latitude_y,Longitude_y,Number of Bikes
Jollof King,african,43.664582,-79.402383,595.6737891,5.0,1,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Lao Lao Bar,laotian,43.665799,-79.385537,1167.150556,4.5,45,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Takoyaki6ix,asianfusion,43.6550705,-79.3999101,597.6591556,5.0,11,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Boxcar Social Waverly,cafes,43.65828,-79.40071,290.4724429,4.5,3,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Gallery Grill,newcanadian,43.6636499,-79.3944999,512.2300095,4.5,24,$$$,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Sleepy Pete's,breakfast_brunch,43.65438628,-79.40045647,682.7309895,5.0,1,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Swatow Restaurant,chinese,43.65386121,-79.39808114,713.0736543,4.0,455,$$,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Ugly Delicious,burgers,43.6544451,-79.4017501,713.2609154,4.5,8,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Smoque N' Bones,bbq,43.65611292,-79.39374324,577.9818661,4.0,5,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Parquet,bistros,43.662564,-79.403625,517.7643664,3.5,3,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
LA LA Bakeshop,vietnamese,43.6670868,-79.4011304,886.07952,4.5,37,$$,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
FreePlay Toronto,arcades,43.6578252,-79.40165777,398.0227959,4.5,13,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Bitter Melon,korean,43.6573547,-79.399399,342.2959712,4.0,5,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Clay Restaurant,newcanadian,43.66798,-79.39347,954.506026,4.0,22,no data,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Harbord House,pubs,43.66284307,-79.40442251,586.9098182,3.5,112,$$,43.660274,-79.398049,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,12
Los Vietnamita Taqueria Shop,mexican,43.705446,-79.3139869,787.246158,4.5,28,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
The Rib House Restaurant,tradamerican,43.69325,-79.31571,711.5325798,4.0,13,$$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Knuckle Sandwich,poutineries,43.69626,-79.3285,855.0935723,4.0,119,$$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Oak Park Deli,delis,43.69388,-79.31004,925.7865991,4.5,24,$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Jawny Bakers Restaurant,tradamerican,43.70562,-79.31295,854.5452586,3.5,74,$$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Butter Chicken Roti,indpak,43.69742,-79.32894,848.6853577,4.5,4,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Rise & Dine Eatery,breakfast_brunch,43.70575428,-79.31163419,922.0131964,4.5,70,$$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
East York Deli,delis,43.69404,-79.3276,922.7689025,5.0,2,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Little Coxwell Vietnamese And Thai Cuisine,vietnamese,43.69617492,-79.32909243,896.4828093,4.0,144,$$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Ballissimo Loukoumades Bar,cafes,43.69724832,-79.32909731,857.972721,5.0,15,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Hakka Fire,hakka,43.693052,-79.315791,733.7150201,4.5,6,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Sushi Bay,japanese,43.69673,-79.32934,894.2418436,4.0,40,$$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Blast from the Past,tradamerican,43.69055162,-79.3260091,1130.452824,0.0,0,$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Ako Sushi & Tea / Onezo Tapioca,sushi,43.6963,-79.32859,853.9541542,5.0,1,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Nostalgia Coffee Company,coffee,43.70681794,-79.31162909,1017.26543,4.0,23,$$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Eden Chinese Food,chinese,43.69719,-79.32895,851.2198024,2.0,27,$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Skara Greek Cuisine,greek,43.69702,-79.32948,903.3397096,1.5,3,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Free Topping Pizza,pizza,43.6969286,-79.3289454,850.3991438,3.0,13,$,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
The Harvest Cafe,cafes,43.6927605,-79.3154984,764.632796,0.0,0,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Pizzaiolo,pizza,43.70543,-79.31358,803.3561504,0.0,0,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Pizza Hut,pizza,43.69643,-79.32856,855.4360628,3.0,4,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Pizza Pizza,pizza,43.7051427,-79.3131119,796.2763929,2.0,3,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Mr Sub,sandwiches,43.6970815,-79.3293826,902.2976134,3.0,4,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
241 Pizza,pizza,43.6969286,-79.3289454,850.3991438,0.0,0,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Subway,sandwiches,43.70782157,-79.31407794,1022.777247,0.0,0,no data,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,9
Bistro Camino,french,43.68934,-79.29744,809.3794476,4.5,29,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Master Pizzeria,pizza,43.70153,-79.29718,556.3862868,4.0,4,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Grillies,mexican,43.68881,-79.30015,898.6179864,4.0,82,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Golden Wok Chinese Restaurant,chinese,43.69956,-79.29809,347.3768041,3.5,20,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Royal Shawarma & Kebab,kebab,43.68969136,-79.29057643,948.4748747,4.5,2,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Two Brothers Shawarma,mediterranean,43.68939,-79.29532,812.5960161,4.0,15,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Halibut House Fish and Chips,fishnchips,43.6896793,-79.2906429,946.4722994,3.5,27,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Danforth Roti Shop,caribbean,43.68969552,-79.29584986,781.6621055,4.0,18,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Church's Texas Chicken,chickenshop,43.69083424,-79.28883857,945.1227014,4.5,14,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Simms Restaurant & Lounge,caribbean,43.68939,-79.29731,803.77893,4.0,4,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Hakka Chopsticks,indpak,43.69034,-79.2930499,787.1534605,4.0,14,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Su-Good,comfortfood,43.68878,-79.3002999,910.0866192,4.0,20,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Vegan I Thali,caribbean,43.68943341,-79.29714784,800.6700343,4.5,4,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Ritz Caribbean Foods,caribbean,43.69074934,-79.28905059,939.2776495,3.5,20,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Gharoa Restaurant,halal,43.69072,-79.29136,814.2764162,3.5,21,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Len Duckworth Fish & Chips,seafood,43.68883,-79.29998,891.8088456,4.0,83,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Mr Tasty's,greek,43.68883,-79.29724,878.0172014,3.5,8,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Kurdistan Shawarma,mideastern,43.68921314,-79.29629346,829.9268458,5.0,1,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Duffy's Drive-In Restaurant,burgers,43.7021299,-79.29674,618.0561072,2.5,3,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Dawes Fish & Chips Plus Coffee,fishnchips,43.70301,-79.29715,714.7912726,4.0,1,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Espeto Brazil Food Truck,foodtrucks,43.70075,-79.29583,502.6910072,0.0,0,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Red Tower Hot Dog,hotdog,43.688249,-79.2981385,933.7446518,4.0,1,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Sultan Shawarma & Falafel,falafel,43.6883333,-79.3016679,983.3975858,3.5,34,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Red Hot Tandoori,indpak,43.691021,-79.2900925,864.734182,3.5,6,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Osmow's,mediterranean,43.68902,-79.29709,849.6426005,3.0,2,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Mustache Burger,foodtrucks,43.70053482,-79.29631042,435.3285188,3.5,4,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Double Sushi,japanese,43.6893,-79.29557,828.5649715,3.5,80,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Makkah Restaurant,pakistani,43.69060194,-79.29187059,806.0082584,4.0,2,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Diamond Pizza,pizza,43.6947165,-79.3048792,635.1421937,2.5,28,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Azmi Shawarma & Biryani,bangladeshi,43.69067529,-79.29114879,833.1146919,4.5,2,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Tandoori House,indpak,43.69071,-79.29183,809.8474517,0.0,0,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
King's Restaurant,chinese,43.68915,-79.29844,840.2893421,4.0,1,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Baitul Muqadus Halal Pizza & Kabab House,chicken_wings,43.68848111,-79.30105582,951.8114962,3.0,5,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Pavillion Pastries Cafe,greek,43.68816376,-79.30168152,1001.479578,3.5,17,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
KFC,hotdogs,43.6883,-79.30277,1021.42444,1.5,13,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Wing Wing Restaurant,restaurants,43.69103,-79.2900499,862.3916275,3.0,9,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Brown Box,halal,43.69124584,-79.28941034,880.2905551,3.5,3,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Subhan Pizza,pizza,43.69045866,-79.29222029,804.2978968,4.0,5,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Scrumdelicious,tradamerican,43.68771,-79.30512,1180.269005,0.0,0,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
hotdog,hotdog,43.68860502,-79.2984216,895.9579589,5.0,1,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Popeyes Louisiana Kitchen,chicken_wings,43.68885,-79.29745,845.1310715,3.0,11,$$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Cool Runnings,caribbean,43.6890717,-79.2983475,850.9510141,2.5,2,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Unity Cafe Corporation,indpak,43.68964,-79.29422,812.8024353,4.0,1,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Filipino Caribbean Restaurant,caribbean,43.70153,-79.29718,556.4196218,0.0,0,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Subway,sandwiches,43.68804,-79.3006319,989.228855,1.5,7,$,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Mika Japanese Restaurant,japanese,43.68934,-79.29744,809.3794476,0.0,0,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Bento Sushi,sushi,43.69063,-79.2886599,981.1040352,0.0,0,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Al-Mani Grill and Biryani,indpak,43.6889,-79.2995,875.6355646,1.5,5,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Mecca,pizza,43.6905556,-79.2918701,809.8474517,0.0,0,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Tim Hortons,delis,43.69091,-79.28777,990.1296008,4.5,2,no data,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,18
Pai Northern Thai Kitchen,thai,43.64784,-79.38872,323.1254629,4.5,3475,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Holy Cow Japanese Steakhouse,steak,43.64993,-79.39145,12.72172661,4.5,158,$$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Mira,peruvian,43.64417,-79.39639,780.6627463,4.5,272,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Aloette,french,43.64855831,-79.395963,412.0900355,4.5,304,$$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Byblos,mediterranean,43.647546,-79.388123,379.7048778,4.5,905,$$$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Ikkousha Ramen,ramen,43.65024,-79.38873,206.2824599,4.5,308,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Miss Likklemore's,caribbean,43.64511981,-79.39534955,640.6816965,4.5,17,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Marvelous by Fred,desserts,43.65038,-79.38995,109.5711533,4.5,64,$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
The Haam,japanese,43.64743,-79.39308,333.3954053,4.0,324,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Khao San Road,thai,43.64641203,-79.39361985,448.5399163,4.0,1703,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Minami Toronto,japanese,43.64670918,-79.38848293,437.3621761,4.0,103,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Mogouyan Hand-Pulled Noodles,noodles,43.65573,-79.38449,831.2664512,4.5,66,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Manpuku Japanese Eatery,japanese,43.65406,-79.39101,400.3446739,4.0,517,$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Dzo Viet Eatery,vietnamese,43.65445,-79.39178,486.092729,4.0,150,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
MARKED Restaurant,cocktailbars,43.6486087,-79.3908633,154.3829325,4.0,73,$$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Members Only Waffle house,waffles,43.6500663,-79.3913874,7.846790899,4.5,19,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Kiin,thai,43.647622,-79.3921,280.6362495,4.0,217,$$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Mother Tongue,cocktailbars,43.64739,-79.39327,342.0463658,4.0,70,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Lee Chen Asian Bistro - King,dimsum,43.64736906,-79.38676279,472.6591742,4.0,206,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Grandma Loves You,hotdog,43.65030223,-79.3839517,591.0285181,4.5,11,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Alo Restaurant,bars,43.64851,-79.39584,412.5978332,4.5,345,$$$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Hong Kong Bistro Cafe,chinese,43.65348,-79.39686,584.0198219,4.0,119,$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Ration Beverley,cocktailbars,43.64942,-79.39203,94.60160408,4.5,15,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Gusto 101,italian,43.64500213,-79.40030934,919.2157552,4.0,1151,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Chefs Hall,food_court,43.6503522,-79.3837951,603.8728002,4.0,320,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Town Crier Pub,pubs,43.648038,-79.39009254,246.3795068,4.0,244,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Juicy Dumpling,dimsum,43.65252,-79.39854,638.8306726,4.0,626,$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Cafe Landwer - Adelaide & University,cafes,43.64875,-79.38491,525.9907563,4.0,528,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Richmond Station,newcanadian,43.6513729,-79.379285,976.6462446,4.5,906,$$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Kōjin,newcanadian,43.64933018,-79.3863983,402.3185232,4.0,109,$$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Omg Oh My Gyro,halal,43.6501,-79.39091,26.02325983,4.0,135,$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Yuugi Izakaya,japanese,43.65574,-79.39382,667.7279152,4.5,83,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Muni Robata,japanese,43.65129,-79.38926,202.5306803,4.0,42,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Soya Mandarin Kitchen,chinese,43.65588,-79.39329,662.0360715,4.0,38,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
German Doner Kebab,kebab,43.65003605,-79.39082163,38.03726396,4.0,33,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
La Carnita,mexican,43.64758537,-79.39038934,286.397352,3.5,457,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Raku,japanese,43.64831,-79.39944,687.2913251,4.0,296,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
The Rabbit Hole,gastropubs,43.64995,-79.37976,935.3263185,4.0,36,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Cactus Club Cafe,cocktailbars,43.64950421,-79.38251803,708.7187197,4.0,603,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Rudy,burgers,43.64973,-79.38907,169.3335517,4.0,90,$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Pigeon,coffee,43.64611036,-79.3914386,441.2299003,3.0,12,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Aristos Souvlaki & Gyros,greek,43.6501384,-79.3891643,171.2441736,4.5,6,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Hana Don,japanese,43.65572,-79.38454,828.9965136,4.5,16,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Soluna Toronto,lounges,43.649441,-79.394164,249.0529932,5.0,1,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Kung Fu Beef Chinese BBQ 真牛中式烤肉,bbq,43.65356,-79.39659,571.3476199,4.5,13,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Peter Pan Bistro,newcanadian,43.64915,-79.3933799,200.9278441,3.5,194,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Banh Mi Boys,vietnamese,43.64884,-79.39695,478.7591984,4.5,1244,$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
King Taps,newcanadian,43.64863793,-79.3817439,784.6313796,4.0,400,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Alobar Downtown,restaurants,43.64961555,-79.38465558,536.3288134,4.5,4,no data,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Piccolo Caffe E Vino,wine_bars,43.64805097,-79.39012376,244.0750345,4.0,14,$$,43.650077,-79.391291,Queen St W / John St,43.650077,-79.391291,14
Bodega Henriette,bars,43.6780199,-79.31471,203.556469,4.0,72,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Lake Inez,bars,43.67234,-79.32064,585.2052799,4.5,94,$$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Puerto Bravo,mexican,43.67203,-79.32231,702.0066332,4.5,4,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Delina Restaurant,mideastern,43.66864,-79.30517,1249.543079,4.5,55,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Mattachioni,grocery,43.67264,-79.31973,524.2625733,4.5,5,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Occasions Restaurant,greek,43.67338,-79.31823,391.5614388,4.0,46,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Toto Sushi,japanese,43.672262,-79.3212267,623.2386149,4.5,32,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Le Conciliabule,bakeries,43.671365,-79.3272249,1053.187559,4.5,13,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Blue River House,pizza,43.68044,-79.31123,587.0534807,4.5,4,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Lazy Daisy's Cafe,cafes,43.6726699,-79.3194,498.6867496,4.0,152,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
BIRDIES Fried Chicken,chickenshop,43.6732457,-79.3191636,437.5046364,4.5,10,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Black Pony,cafes,43.67241,-79.3204,564.6694787,4.5,8,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Local 1794,newcanadian,43.68459,-79.31881,909.090428,4.0,121,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Breakwall BBQ,bbq,43.6693242,-79.304498,1246.588351,4.0,62,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Good Behaviour,sandwiches,43.67162641,-79.32564631,932.3820423,4.5,11,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Zante Greek Bistro,greek,43.6811026,-79.3105825,681.1667444,4.0,8,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Trecce,italian,43.6845613,-79.31884728,909.7222683,4.0,20,$$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Maha's,egyptian,43.67167,-79.32853,1126.76403,4.0,599,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Pomarosa Coffee Shop & Kitchen,venezuelan,43.683242,-79.32545,1043.22748,4.5,50,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
The Wren,bars,43.6824096,-79.3280496,1145.097788,4.0,222,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Sauvignon Bistro,newcanadian,43.668453,-79.307099,1168.958381,4.0,42,$$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Otherside Pizza,pizza,43.6687276,-79.3043544,1299.093261,4.0,6,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Our Spot,cafes,43.6841401,-79.3190019,868.7567654,4.5,13,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
JP Restaurant,pubs,43.67303,-79.31955,469.8166855,3.5,10,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Karma's Kitchen,himalayan,43.67183,-79.32305,761.973359,4.0,62,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
British Style Fish & Chips,fishnchips,43.66861,-79.31723,888.8524829,4.0,53,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Cafe Cocoro,korean,43.68503,-79.31485,944.5716856,4.5,34,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Taverne Tamblyn,french,43.68278545,-79.3270693,1106.50306,4.0,8,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Regency Restaurant,indpak,43.67201,-79.32238,707.0692111,4.0,79,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Yappi's,gourmet,43.67574,-79.32317,552.9674079,0.0,0,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
The Famous Indian Cuisine,indpak,43.6721178,-79.32321958,746.1631808,4.0,66,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
The Wood Owl,tapasmallplates,43.68261,-79.32813,1160.52973,4.5,8,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
New Town Family Restaurant,diners,43.67298,-79.31946,443.0937252,3.5,14,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
